0.040407618490792205	0.9042347222747026	0.5057301114823718	0.07384975617720511	1.0	0.0	0.0
0.16371645806868598	0.9182451422262278	0.588982716656838	0.2896076444970018	1.0	0.0	0.0
0.21856725524488022	0.9966619121741199	0.6280304363472552	0.017229683473848532	1.0	0.0	0.0
0.10892186454027894	0.9981677035934761	0.4700807832485412	0.17174032823517554	1.0	0.0	0.0
0.11136276301215846	0.9581622679520472	0.5230071588212556	0.21619009854858268	1.0	0.0	0.0
0.0525994570435355	0.9231984581382293	0.5033282157559882	0.154159753067699	1.0	0.0	0.0
0.14452814672328657	0.9948868512401147	0.4836265091474007	0.17563179551567373	1.0	0.0	0.0
0.3195114694149788	0.9030447330001792	0.5871761119103545	0.1977466297313058	1.0	0.0	0.0
0.08733526453001661	0.9996553665483351	0.6518605301577843	0.22835392149456363	1.0	0.0	0.0
0.2540536750057128	0.9967631258152443	0.5654628396064896	0.09762109134039548	1.0	0.0	0.0
0.22408370992901708	0.9979790233748478	0.6172598133926849	0.024735451073268477	1.0	0.0	0.0
0.22926453728719032	0.9996066705316362	0.5851340228619277	0.2602217865989803	1.0	0.0	0.0
0.3097680914996361	0.797288711064138	0.5944049377230652	0.18498856792674875	1.0	0.0	0.0
0.3551629306680744	0.9065592399614789	0.6637176823732577	0.3248620823084836	1.0	0.0	0.0
0.4571702341455327	0.908165205844721	0.7054285939415068	0.218012877627264	1.0	0.0	0.0
0.05792311709344901	0.9978936315364995	0.6678241145479733	0.18147698458132872	1.0	0.0	0.0
0.15207623536061896	0.9996902673548618	0.6842851099748853	0.37100705614363727	1.0	0.0	0.0
0.1573115128814625	0.9158940115542836	0.6189278533156939	0.18812107154247565	1.0	0.0	0.0
0.21179575609990045	0.903850854773616	0.5087597038222867	0.18143131160135204	1.0	0.0	0.0
0.0818646522744436	0.9748876986524757	0.7036241910439677	0.239358635229639	1.0	0.0	0.0
0.5500973878357999	0.8747182267949637	0.9978269350494913	0.3302000758754131	1.0	0.0	0.0
